shark_id,latitude,longitude,datetime,behavior,predicted_state,state_probability_0,state_probability_1,state_uncertainty,speed_km_day,step_length,chlor_a,carbon_phyto,poc,sst,water_depth,eddy_speed,is_foraging,is_migrating,confidence,high_confidence,speed_category
38,-22.66548,35.63805,2025-08-05,Foraging,0,1.0,2.1182959323623794e-175,0.0,0.0,210.218,0.3217,39.5,83.99,13.14,-1886.5223660959712,0.7801,1,0,1.0,1,
38,-29.71414,42.06228,2025-08-04,Migrating,1,0.10059247254525153,0.8994075274547487,0.101,0.0,1012.034,0.1915,34.49,100.72,10.0,-2194.365776409739,0.8029,0,1,0.899,1,
38,-34.60428,21.43799,2025-08-04,Migrating,1,0.1587147828799442,0.8412852171200551,0.159,0.0,2012.038,0.2773,39.76,97.88,10.36,-169.68533533220975,0.9043,0,1,0.841,1,
38,-34.38643,22.16695,2025-08-09,Migrating,1,0.0036585238623849767,0.9963414761376147,0.004,14.21,71.061,0.2424,38.69,106.87,10.0,-854.2831038935226,0.8408,0,1,0.996,1,Low
38,-18.05824,37.60681,2025-08-03,Foraging,0,1.0,0.0,0.0,0.0,2374.407,0.3711,46.18,117.65,16.31,-2620.0052818428912,0.9085,1,0,1.0,1,
38,-35.23148,20.46289,2025-08-07,Migrating,1,0.0015027376183173492,0.998497262381682,0.002,637.72,2550.864,0.2785,43.41,100.53,10.0,-587.3398702202489,0.751,0,1,0.998,1,Very_High
38,-23.0991,35.66858,2025-08-05,Foraging,0,1.0,5.302890348318575e-199,0.0,0.0,1995.232,0.4778,37.3,104.67,13.34,-1411.471941001791,0.9438,1,0,1.0,1,
38,-19.83045,36.41167,2025-08-10,Foraging,0,1.0,0.0,0.0,74.3,371.5,0.3216,38.12,101.68,15.59,-2718.151082811226,0.7563,1,0,1.0,1,Medium
38,-34.50024,21.49713,2025-08-10,Migrating,1,0.0009468734524952325,0.999053126547505,0.001,0.0,2194.068,0.2352,46.2,94.06,10.0,-119.26620692106818,0.8584,0,1,0.999,1,
38,-34.17864,22.37229,2025-08-09,Migrating,1,0.01049071228756609,0.9895092877124336,0.01,0.0,87.95,0.2789,42.12,93.15,10.0,-1441.442861560463,0.8033,0,1,0.99,1,
38,-34.50319,21.67078,2025-08-07,Migrating,1,0.001514926890145214,0.9984850731098545,0.002,0.0,73.829,0.3707,39.27,106.95,10.0,-352.41299228741417,0.7698,0,1,0.998,1,
196,34.15236,-77.72425,2025-08-03,Migrating,1,0.005822296415457298,0.9941777035845429,0.006,0.0,41.736,0.2764,39.87,87.23,10.0,-1198.9368070295434,1.4925,0,1,0.994,1,
196,34.38638,-77.39045,2025-08-05,Migrating,1,0.006000237762619453,0.9939997622373802,0.006,20.11,40.224,0.2669,46.58,114.13,10.0,-1020.0843715451018,1.2857,0,1,0.994,1,Low
196,34.35569,-77.0337,2025-08-04,Foraging,0,1.0,7.938675338673666e-42,0.0,0.0,32.92,0.3918,35.56,87.66,11.56,-1329.848482470111,1.3571,1,0,1.0,1,
196,34.01632,-77.66663,2025-08-06,Foraging,0,0.9999999896018448,1.0398155373359856e-08,0.0,34.69,69.378,0.05,44.37,94.3,10.72,-2138.2938254290148,1.6404,1,0,1.0,1,Low
196,34.15706,-77.64724,2025-08-07,Migrating,1,0.00392891070667298,0.9960710892933268,0.004,15.75,15.751,0.2039,37.09,96.44,10.0,-1013.3572669504258,1.5319,0,1,0.996,1,Low
196,34.02978,-77.7169,2025-08-02,Migrating,1,0.01875451342802839,0.9812454865719709,0.019,0.0,15.539,0.1781,36.57,90.56,10.16,-1283.5751844447282,1.45,0,1,0.981,1,
196,34.00688,-77.5909,2025-08-02,Migrating,1,0.006332308146230668,0.9936676918537696,0.006,0.0,11.889,0.1176,44.46,115.81,10.06,-1074.888082780487,1.3161,0,1,0.994,1,
196,34.15481,-77.69116,2025-08-08,Migrating,1,0.01883317498058104,0.9811668250194181,0.019,3.14,18.864,0.5489,40.93,97.32,10.0,-1685.8200936991816,1.4818,0,1,0.981,1,Low
196,34.30152,-77.01772,2025-08-07,Foraging,0,1.0,1.263964992920714e-100,0.0,0.0,64.027,0.5669,41.34,112.68,12.38,-1692.3231559448127,1.5886,1,0,1.0,1,
65,36.99482,-73.4065,2025-08-05,Migrating,1,0.00253614595119313,0.9974638540488064,0.003,0.0,162.482,0.2826,35.41,105.15,10.0,-619.1467899071313,1.3464,0,1,0.997,1,
65,40.55167,-71.03761,2025-08-05,Migrating,1,0.0018639161276480052,0.9981360838723515,0.002,0.0,445.594,0.4986,28.96,88.96,10.0,-703.6263105461759,1.5156,0,1,0.998,1,
65,34.12763,-72.02864,2025-08-09,Foraging,0,0.999999999999865,1.3432886552700461e-13,0.0,179.91,719.658,0.2782,43.42,114.74,10.95,-19.339836886498745,1.505,1,0,1.0,1,High
65,31.56878,-81.01517,2025-08-02,Foraging,0,1.0,4.0237874971861765e-17,0.0,0.0,886.005,0.5776,36.0,101.84,11.0,-2014.5773298309728,1.2777,1,0,1.0,1,
65,41.57482,-53.17973,2025-08-02,Migrating,1,0.0016117454951905912,0.998388254504809,0.002,0.0,2707.663,0.2238,30.24,80.39,10.0,-490.1979413684228,1.411,0,1,0.998,1,
65,29.86152,-80.89476,2025-08-03,Foraging,0,1.0,1.891531582989843e-65,0.0,1776.0,888.0,0.1442,42.11,104.12,11.92,-2057.3054972489685,1.5003,1,0,1.0,1,Very_High
65,42.17703,-70.44453,2025-08-08,Migrating,1,0.013092022171607575,0.9869079778283927,0.013,331.6,1658.005,0.218,33.62,90.46,10.0,-1518.3858265431422,1.3912,0,1,0.987,1,Very_High
65,39.55403,-59.41524,2025-08-02,Migrating,1,0.009303617392673899,0.9906963826073265,0.009,0.0,971.405,0.2222,41.06,119.91,10.0,-1451.449296886539,1.5667,0,1,0.991,1,
65,44.13081,-56.19245,2025-08-04,Migrating,1,0.002766609237205793,0.997233390762794,0.003,287.28,574.569,0.1696,36.4,111.87,10.0,-816.4687435694195,1.4383,0,1,0.997,1,High
65,37.47808,-72.87348,2025-08-06,Migrating,1,0.0022075331876268297,0.9977924668123732,0.002,791.41,1582.829,0.2365,41.29,95.15,10.0,-753.4192727838932,1.373,0,1,0.998,1,Very_High
65,34.1437,-74.32693,2025-08-10,Migrating,1,0.0014946584621775495,0.998505341537822,0.001,98.31,393.233,0.3044,40.24,93.82,10.0,-336.67820847686363,1.3489,0,1,0.999,1,Medium
65,30.75686,-81.34821,2025-08-04,Foraging,0,1.0,3.930174857183781e-64,0.0,0.0,758.579,0.215,34.04,83.13,11.92,-939.3046619065724,1.4368,1,0,1.0,1,
65,41.09215,-69.70607,2025-08-03,Migrating,1,0.0032175481984859475,0.9967824518015138,0.003,0.0,1552.642,0.2725,33.67,80.3,10.0,-1030.850695090805,1.5026,0,1,0.997,1,
65,33.35699,-72.04599,2025-08-02,Migrating,1,0.0038065610634390643,0.9961934389365608,0.004,0.0,884.609,0.2473,36.19,100.35,10.0,-913.7238142690916,1.3306,0,1,0.996,1,
65,35.86309,-75.29573,2025-08-10,Migrating,1,0.09067271567691157,0.9093272843230887,0.091,50.94,407.51,0.3679,39.62,102.88,10.0,-2187.6731819973897,1.5586,0,1,0.909,1,Medium
65,44.60654,-53.57522,2025-08-07,Migrating,1,0.000922885040422751,0.9990771149595772,0.001,0.0,2075.297,0.2797,37.35,96.77,10.0,-277.6550209343815,1.5851,0,1,0.999,1,
65,34.52298,-75.95559,2025-08-02,Migrating,1,0.0008757433407542727,0.9991242566592461,0.001,0.0,2211.23,0.2169,42.79,106.2,10.0,-74.6351333093308,1.5336,0,1,0.999,1,
65,42.68389,-52.25561,2025-08-09,Migrating,1,0.001428719952439685,0.9985712800475602,0.001,320.08,2240.573,0.354,36.46,95.16,10.0,-626.0704346910401,1.5315,0,1,0.999,1,Very_High
65,35.88823,-73.78218,2025-08-02,Migrating,1,0.0017003161486538034,0.9982996838513466,0.002,0.0,1993.731,0.319,34.89,86.12,10.0,-656.1338576314807,1.4087,0,1,0.998,1,
65,42.32917,-52.21675,2025-08-08,Migrating,1,0.0031187425207268994,0.9968812574792734,0.003,331.16,1986.932,0.4052,42.81,112.32,10.0,-976.280183191732,1.4624,0,1,0.997,1,Very_High
65,44.29942,-55.95147,2025-08-10,Migrating,1,0.001653374443712039,0.9983466255562877,0.002,186.58,373.161,0.41,42.04,101.6,10.0,-620.4235495631572,1.5201,0,1,0.998,1,High
65,43.89608,-53.55756,2025-08-07,Migrating,1,0.0009426192319749932,0.9990573807680246,0.001,0.0,196.348,0.3284,44.17,88.19,10.0,-10.0,1.4892,0,1,0.999,1,
65,34.22329,-73.64506,2025-08-04,Foraging,0,1.0,2.3429904547061783e-56,0.0,0.0,2032.569,0.3042,36.27,87.61,11.79,-1625.3586192018756,1.393,1,0,1.0,1,
65,26.71798,-84.02245,2025-08-03,Foraging,0,1.0,5.087602580615595e-33,0.0,0.0,1296.925,0.2304,28.35,95.85,11.38,-1895.0596568335225,1.37,1,0,1.0,1,
65,34.73946,-76.29374,2025-08-09,Migrating,1,0.005152375012308297,0.9948476249876915,0.005,192.88,1157.255,0.2352,41.15,77.38,10.0,-1177.2802885241235,1.3828,0,1,0.995,1,High
65,42.78613,-51.75209,2025-08-10,Migrating,1,0.001647933316502569,0.9983520666834972,0.002,1776.0,888.0,0.3582,38.71,106.31,10.0,-627.5182400520448,1.5529,0,1,0.998,1,Very_High
65,35.51007,-74.73294,2025-08-08,Migrating,1,0.0007845072619313409,0.9992154927380683,0.001,0.0,2131.867,0.3288,53.47,85.61,10.0,-10.0,1.4122,0,1,0.999,1,
65,42.05386,-70.29217,2025-08-10,Migrating,1,0.004407648927055676,0.9955923510729445,0.004,411.44,822.874,0.3802,37.27,104.13,10.0,-1279.3236753381416,1.6915,0,1,0.996,1,Very_High
65,35.49694,-74.64274,2025-08-07,Foraging,0,0.999839537099933,0.00016046290006707043,0.0,0.0,820.57,0.3184,36.72,93.82,10.57,-1574.3119236217526,1.4583,1,0,1.0,1,
65,41.44715,-70.03522,2025-08-05,Migrating,1,0.001369586267851522,0.9986304137321487,0.001,0.0,773.432,0.3325,49.38,97.75,10.0,-363.2918880449741,1.329,0,1,0.999,1,
65,29.01812,-80.30912,2025-08-03,Foraging,0,1.0,1.976040577312717e-67,0.0,0.0,1664.771,0.2262,33.63,79.07,11.94,-2702.5813622949017,1.4728,1,0,1.0,1,
65,41.86237,-70.018639,2025-08-03,Migrating,1,0.0013676881771994688,0.9986323118228,0.001,0.0,1702.613,0.0957,40.59,95.83,10.0,-591.8937464562955,1.5451,0,1,0.999,1,
65,36.19446,-73.66987,2025-08-08,Migrating,1,0.0049170866883590375,0.9950829133116416,0.005,140.91,704.574,0.284,31.16,78.98,10.0,-1127.6152174652316,1.4052,0,1,0.995,1,Medium
65,32.4133,-75.54851,2025-08-09,Foraging,0,0.9994380074152714,0.0005619925847279694,0.001,454.45,454.45,0.0747,42.15,106.68,10.56,-1077.6971369670778,1.3345,1,0,0.999,1,Very_High
65,32.41671,-75.54925,2025-08-09,Migrating,1,0.0027428695839198537,0.9972571304160807,0.003,0.0,0.385,0.3606,29.03,115.39,10.0,-823.2371737466297,1.5854,0,1,0.997,1,
65,40.3783,-69.14451,2025-08-07,Migrating,1,0.015511705451586665,0.9844882945484134,0.016,0.0,1053.959,0.1888,41.36,103.32,10.0,-1590.6234274749158,1.4503,0,1,0.984,1,
65,39.02232,-73.66052,2025-08-03,Migrating,1,0.00314601400210429,0.9968539859978957,0.003,0.0,414.673,0.2702,42.33,117.27,10.0,-866.5164827712426,1.4208,0,1,0.997,1,
65,41.84118,-53.44505,2025-08-05,Migrating,1,0.0007703081605562888,0.9992296918394443,0.001,867.63,1735.259,0.3983,39.23,84.59,10.0,-10.0,1.3993,0,1,0.999,1,Very_High
65,40.49715,-69.27009,2025-08-06,Migrating,1,0.0007648242690543049,0.9992351757309457,0.001,1331.11,1331.106,0.1683,37.9,101.23,10.0,-10.0,1.4626,0,1,0.999,1,Very_High
65,30.61599,-81.34667,2025-08-07,Foraging,0,1.0,4.5413911292085273e-32,0.0,1546.51,1546.512,0.4097,41.91,78.74,11.36,-1803.8254010477144,1.3636,1,0,1.0,1,Very_High
65,30.53925,-81.2876,2025-08-02,Foraging,0,1.0,3.519140515608359e-136,0.0,0.0,10.237,0.3207,41.67,95.96,12.77,-1270.21880436606,1.3199,1,0,1.0,1,
65,45.57405,-52.8112,2025-08-02,Migrating,1,0.001717352566637763,0.9982826474333617,0.002,0.0,2976.607,0.4201,40.76,92.96,10.0,-583.0342525849235,1.4804,0,1,0.998,1,
65,42.03464,-51.43156,2025-08-07,Migrating,1,0.0014553087570777143,0.998544691242923,0.001,81.76,408.823,0.4859,46.75,85.28,10.0,-512.787883506847,1.4819,0,1,0.999,1,Medium
65,42.57012,-56.14719,2025-08-03,Migrating,1,0.008627862880770366,0.9913721371192298,0.009,0.0,392.304,0.368,35.24,109.64,10.0,-1268.4417985184086,1.3896,0,1,0.991,1,
65,37.92401,-75.01501,2025-08-04,Migrating,1,0.028569524814421557,0.9714304751855792,0.029,1678.4,1678.401,0.4247,41.76,99.91,10.25,-892.8610191291119,1.5322,0,1,0.971,1,Very_High
65,29.22824,-80.19986,2025-08-02,Foraging,0,0.9999965047845205,3.495215479897952e-06,0.0,0.0,1079.162,0.4961,47.75,104.44,10.58,-2536.478870536402,1.4692,1,0,1.0,1,
65,42.51709,-54.40335,2025-08-09,Migrating,1,0.0010401712909713916,0.9989598287090284,0.001,391.02,2737.134,0.4342,45.7,114.86,10.0,-10.0,1.3691,0,1,0.999,1,Very_High
65,41.44049,-69.90664,2025-08-07,Migrating,1,0.003354895838030343,0.9966451041619698,0.003,0.0,1285.292,0.3918,41.02,104.07,10.0,-1055.1195203328923,1.5084,0,1,0.997,1,
65,32.55848,-55.07405,2025-08-09,Foraging,0,0.9939187245066737,0.006081275493326964,0.006,821.21,1642.413,0.1572,44.53,114.68,10.53,-782.1674873614127,1.4818,1,0,0.994,1,Very_High
65,40.4469,-73.17873,2025-08-07,Migrating,1,0.0011235712062626735,0.9988764287937373,0.001,0.0,1835.579,0.3315,43.73,107.58,10.0,-173.7486662357977,1.4371,0,1,0.999,1,
65,32.81896,-53.47389,2025-08-09,Foraging,0,1.0,3.276519897721813e-21,0.0,973.13,1946.255,0.4898,44.98,112.63,11.14,-892.3542504089678,1.4767,1,0,1.0,1,Very_High
65,24.23739,-82.21771,2025-08-03,Foraging,0,1.0,1.3003304815887726e-174,0.0,0.0,2954.589,0.3129,44.88,92.69,13.11,-2961.2102804908,1.3987,1,0,1.0,1,
65,42.67259,-52.85404,2025-08-10,Migrating,1,0.0012049748545812232,0.9987950251454185,0.001,482.84,3379.888,0.3656,42.99,92.57,10.0,-190.6839797655317,1.5112,0,1,0.999,1,Very_High
65,33.03302,-77.45584,2025-08-03,Migrating,1,0.0028645204287183743,0.9971354795712825,0.003,0.0,2399.215,0.2717,44.84,92.93,10.11,-799.6878409724114,1.5313,0,1,0.997,1,
65,33.67208,-76.35073,2025-08-02,Foraging,0,1.0,9.487327723636072e-232,0.0,0.0,124.84,0.1362,45.68,109.57,13.61,-1283.7108658700834,1.2977,1,0,1.0,1,
65,29.19465,-80.27233,2025-08-06,Foraging,0,1.0,7.422035185717625e-53,0.0,155.35,621.404,0.375,41.7,94.24,11.73,-2086.851933263105,1.3704,1,0,1.0,1,High
65,43.4054,-55.1337,2025-08-08,Migrating,1,0.002884131325935394,0.9971158686740654,0.003,1367.0,2733.994,0.2746,41.84,117.45,10.0,-906.9451809704829,1.5096,0,1,0.997,1,Very_High
65,24.43895,-83.86936,2025-08-08,Foraging,0,1.0,5.46467869948987e-200,0.0,0.0,3358.354,0.2251,37.4,83.43,13.34,-2425.4667288502283,1.2909,1,0,1.0,1,
65,34.96418,-75.84272,2025-08-06,Migrating,1,0.0050269386602777005,0.994973061339722,0.005,0.0,1402.556,0.2427,37.72,88.22,10.0,-1148.2083621085471,1.4121,0,1,0.995,1,
65,31.32916,-81.27652,2025-08-05,Foraging,0,1.0,2.72161587301589e-82,0.0,0.0,647.337,0.3711,34.56,96.66,12.16,-1843.3135831206591,1.4308,1,0,1.0,1,
65,28.28062,-79.82703,2025-08-10,Foraging,0,1.0,1.01829278521438e-45,0.0,73.34,366.687,0.416,34.47,109.18,11.59,-2745.081865927777,1.3871,1,0,1.0,1,Medium
65,33.69864,-76.03054,2025-08-09,Foraging,0,0.9999999999992593,7.405752343150362e-13,0.0,0.0,702.641,0.3258,40.62,100.58,10.9,-1292.6247025187042,1.563,1,0,1.0,1,
65,34.55926,-73.65932,2025-08-04,Migrating,1,0.24371469789195607,0.7562853021080433,0.244,0.0,238.307,0.3231,42.41,82.22,10.32,-1180.3940683109547,1.3878,0,1,0.756,1,
65,41.23025,-53.26438,2025-08-06,Migrating,1,0.03031210557847733,0.9696878944215225,0.03,965.65,1931.306,0.2648,38.51,97.06,10.0,-1786.6193345911263,1.3384,0,1,0.97,1,Very_High
65,35.96471,-74.10556,2025-08-10,Foraging,0,1.0,6.250580052547976e-28,0.0,474.49,1897.975,0.2946,43.38,103.1,11.3,-509.98763565594606,1.4141,1,0,1.0,1,Very_High
65,36.59719,-73.75976,2025-08-07,Migrating,1,0.002891892980596564,0.9971081070194031,0.003,0.0,76.856,0.1971,40.19,109.94,10.0,-766.5436669894752,1.462,0,1,0.997,1,
65,42.73663,-58.00612,2025-08-02,Migrating,1,0.0009835077726068416,0.9990164922273935,0.001,0.0,1508.068,0.3496,43.06,99.78,10.0,-390.7162157823359,1.6037,0,1,0.999,1,
65,38.04015,-74.54829,2025-08-09,Migrating,1,0.0010665087270290698,0.998933491272971,0.001,213.16,1492.093,0.152,35.45,92.0,10.0,-389.2764884001291,1.458,0,1,0.999,1,High
65,42.49948,-56.30952,2025-08-10,Migrating,1,0.0007652009218808328,0.9992347990781193,0.001,1621.14,1621.142,0.2318,41.5,95.72,10.0,-10.0,1.4512,0,1,0.999,1,Very_High
65,30.00949,-79.53591,2025-08-04,Foraging,0,0.9999999999999858,1.3724887472406834e-14,0.0,0.0,2490.027,0.4108,27.15,95.41,10.97,-104.47884413650398,1.3488,1,0,1.0,1,
65,38.46998,-71.60347,2025-08-10,Migrating,1,0.0017958286780056678,0.9982041713219945,0.002,198.2,1189.184,0.3656,51.38,88.39,10.0,-494.6471053524883,1.2636,0,1,0.998,1,High
65,35.26788,-75.38679,2025-08-04,Migrating,1,0.006144304759596293,0.993855695240404,0.006,0.0,489.848,0.307,38.24,107.95,10.06,-1227.107369905992,1.4971,0,1,0.994,1,
65,30.63444,-81.27042,2025-08-09,Foraging,0,1.0,3.527239443267118e-100,0.0,150.52,752.584,0.5421,39.86,100.75,12.38,-1340.820945489119,1.3999,1,0,1.0,1,High
65,42.15625,-55.24426,2025-08-08,Migrating,1,0.007210172024491627,0.992789827975508,0.007,0.0,2643.177,0.3317,41.3,108.54,10.0,-1397.232557042431,1.5779,0,1,0.993,1,
65,41.99232,-52.85919,2025-08-05,Migrating,1,0.002869108105967109,0.9971308918940328,0.003,0.0,197.693,0.2574,41.77,110.96,10.0,-783.0049194899282,1.465,0,1,0.997,1,
65,45.13143,-53.11341,2025-08-04,Migrating,1,0.0018054213881689653,0.9981945786118307,0.002,0.0,349.653,0.1307,45.68,84.29,10.0,-766.4738868626223,1.5404,0,1,0.998,1,
65,44.37278,-53.13773,2025-08-06,Migrating,1,0.0014221943056064727,0.9985778056943939,0.001,42.19,84.38,0.2342,43.89,84.41,10.0,-605.4790925582798,1.5512,0,1,0.999,1,Low
65,28.72681,-80.43133,2025-08-03,Foraging,0,1.0,0.0,0.0,0.0,2971.889,0.3671,36.55,108.64,17.07,-2734.068138131705,1.4053,1,0,1.0,1,
65,40.95075,-53.76301,2025-08-08,Migrating,1,0.0049360214171916056,0.9950639785828084,0.005,554.28,2771.382,0.1858,37.36,106.03,10.0,-1184.300549363905,1.5027,0,1,0.995,1,Very_High
65,30.69561,-81.38418,2025-08-05,Foraging,0,1.0,1.5232483884712472e-148,0.0,0.0,2723.556,0.4617,40.14,85.04,12.89,-1754.0543268813033,1.4637,1,0,1.0,1,
65,40.83746,-70.30778,2025-08-09,Migrating,1,0.001432543724490181,0.9985674562755095,0.001,376.06,1504.237,0.3973,40.4,91.93,10.0,-460.9505635306389,1.435,0,1,0.999,1,Very_High
65,45.38031,-54.48478,2025-08-10,Migrating,1,0.005540892703631851,0.994459107296368,0.006,1377.33,1377.327,0.2889,42.29,98.66,10.0,-1191.6626065144314,1.4423,0,1,0.994,1,Very_High
65,43.85944,-53.61453,2025-08-04,Migrating,1,0.0010579649008630836,0.9989420350991371,0.001,0.0,182.598,0.4461,33.24,95.32,10.0,-35.30401244058092,1.447,0,1,0.999,1,
65,26.2763,-84.48729,2025-08-09,Foraging,0,1.0,0.0,0.0,678.18,3390.917,0.2002,47.69,128.98,16.13,-1969.63934432142,1.4176,1,0,1.0,1,Very_High
65,24.46155,-81.62303,2025-08-04,Foraging,0,1.0,2.5147783575969057e-144,0.0,0.0,351.456,0.1352,34.58,103.11,12.85,-1835.327236294944,1.3762,1,0,1.0,1,
65,25.74158,-79.89085,2025-08-04,Foraging,0,1.0,8.741143548486965e-103,0.0,0.0,225.118,0.1735,36.21,107.49,12.4,-1924.5372175271125,1.4299,1,0,1.0,1,
65,30.95784,-81.20331,2025-08-06,Foraging,0,1.0,1.0502201973636966e-100,0.0,297.03,594.053,0.2545,36.32,114.73,12.4,-378.66309902477815,1.2947,1,0,1.0,1,High
65,41.1866,-69.81712,2025-08-08,Migrating,1,0.004236841303479275,0.9957631586965211,0.004,763.62,1527.24,0.2123,50.28,92.8,10.0,-1114.1839416836042,1.4751,0,1,0.996,1,Very_High
65,28.54768,-85.95654,2025-08-09,Foraging,0,1.0,5.502387399704977e-194,0.0,1776.0,888.0,0.2724,35.0,83.96,13.3,-1139.3011808548306,1.3105,1,0,1.0,1,Very_High
65,41.21285,-53.21997,2025-08-08,Migrating,1,0.0012074411158931135,0.9987925588841069,0.001,0.0,3275.672,0.4247,45.77,102.92,10.0,-83.22946052663428,1.3538,0,1,0.999,1,
65,28.5389,-80.4318,2025-08-05,Foraging,0,1.0,4.102402100223089e-192,0.0,0.0,2836.857,0.0978,40.05,116.73,13.28,-2068.907719697136,1.3929,1,0,1.0,1,
65,41.57199,-53.18212,2025-08-02,Migrating,1,0.0017839716215520387,0.9982160283784471,0.002,0.0,2854.41,0.2594,27.62,116.97,10.0,-413.56532967787,1.437,0,1,0.998,1,
65,38.86103,-61.35252,2025-08-08,Migrating,1,0.0014592604602065556,0.9985407395397934,0.001,126.0,755.995,0.2077,45.09,100.56,10.0,-499.0643487901703,1.4262,0,1,0.999,1,Medium
65,42.49072,-57.47202,2025-08-07,Migrating,1,0.0019194003537450189,0.9980805996462552,0.002,0.0,519.474,0.2549,37.82,101.96,10.0,-627.8515066062143,1.5046,0,1,0.998,1,
65,41.46879,-68.93761,2025-08-08,Migrating,1,0.0007756102726151554,0.9992243897273843,0.001,953.79,953.789,0.4069,41.59,79.15,10.0,-10.0,1.4,0,1,0.999,1,Very_High
65,34.94212,-76.2593,2025-08-06,Migrating,1,0.002851607049078604,0.9971483929509217,0.003,0.0,966.686,0.2266,44.17,103.75,10.09,-700.4245152252374,1.4422,0,1,0.997,1,
65,41.45412,-70.00271,2025-08-07,Migrating,1,0.0016966554931220753,0.9983033445068777,0.002,906.76,906.757,0.2408,38.89,104.52,10.0,-375.3248208447136,1.289,0,1,0.998,1,Very_High
65,32.52964,-54.96325,2025-08-09,Migrating,1,0.0018889145112731358,0.998111085488727,0.002,829.97,1659.941,0.3034,37.78,88.01,10.0,-814.8748462953494,1.5799,0,1,0.998,1,Very_High
65,30.92155,-81.31948,2025-08-07,Foraging,0,1.0,1.293501101100138e-96,0.0,0.0,2492.844,0.3409,46.41,93.57,12.34,-1181.21269998876,1.3453,1,0,1.0,1,
65,34.41345,-76.56517,2025-08-04,Migrating,1,0.005045418906267793,0.9949545810937326,0.005,0.0,590.462,0.1679,39.14,93.01,10.0,-1170.037694718175,1.4936,0,1,0.995,1,
65,42.9834,-55.68017,2025-08-10,Migrating,1,0.0008817963629435898,0.9991182036370564,0.001,339.97,2039.794,0.2299,38.3,90.87,10.0,-244.3977525272492,1.5543,0,1,0.999,1,Very_High
65,30.20362,-80.55765,2025-08-07,Foraging,0,1.0,5.4354911721859195e-62,0.0,0.0,2621.031,0.411,46.4,103.83,11.87,-1878.6259979450072,1.4571,1,0,1.0,1,
65,41.4383,-70.02382,2025-08-08,Migrating,1,0.0021008398983327465,0.9978991601016672,0.002,1566.63,1566.632,0.3087,36.26,98.32,10.0,-711.8843666485259,1.4702,0,1,0.998,1,Very_High
65,27.14441,-79.83895,2025-08-05,Foraging,0,1.0,2.717551424446387e-141,0.0,0.0,1824.416,0.2754,29.79,106.55,12.81,-2149.6729444760304,1.3696,1,0,1.0,1,
65,33.82433,-77.04483,2025-08-04,Migrating,1,0.0013154589011785294,0.9986845410988211,0.001,0.0,789.449,0.2564,40.92,88.1,10.0,-442.6301708270847,1.4943,0,1,0.999,1,
65,35.37871,-51.62523,2025-08-10,Migrating,1,0.001311485497767501,0.9986885145022327,0.001,387.77,2326.601,0.3322,43.12,91.08,10.0,-610.6030193261463,1.6132,0,1,0.999,1,Very_High
65,28.47292,-80.43424,2025-08-09,Foraging,0,1.0,1.2314210815192123e-33,0.0,0.0,2813.907,0.328,45.81,90.59,11.38,-2130.5010766761043,1.5156,1,0,1.0,1,
65,31.53884,-80.7564,2025-08-02,Foraging,0,1.0,6.483139573482664e-92,0.0,0.0,342.323,0.3928,36.51,121.35,12.29,-506.4443306707251,1.3427,1,0,1.0,1,
65,35.30154,-74.88336,2025-08-04,Migrating,1,0.0016751971851262112,0.9983248028148738,0.002,343.45,686.9,0.1986,30.47,88.51,10.0,-530.7691232015582,1.4291,0,1,0.998,1,Very_High
65,31.44987,-80.48391,2025-08-02,Foraging,0,0.9999999999999893,1.0443980824825702e-14,0.0,0.0,673.484,0.05,45.27,91.3,10.97,-791.9397526450412,1.45,1,0,1.0,1,
65,35.81443,-75.13846,2025-08-10,Migrating,1,0.0037572506105842287,0.9962427493894155,0.004,86.61,692.908,0.3316,34.54,101.07,10.0,-975.5015760844692,1.4636,0,1,0.996,1,Medium
65,44.53546,-53.60159,2025-08-09,Migrating,1,0.002878593564763088,0.9971214064352367,0.003,0.0,2061.977,0.3709,50.73,93.78,10.0,-1015.6734949307174,1.5765,0,1,0.997,1,
65,34.45248,-75.45832,2025-08-03,Migrating,1,0.0016864423617102852,0.9983135576382903,0.002,0.0,2174.736,0.4677,30.73,85.35,10.0,-484.2519731366699,1.2983,0,1,0.998,1,
65,36.85771,-74.81935,2025-08-05,Migrating,1,0.0013659114614817008,0.9986340885385185,0.001,136.8,273.607,0.548,42.42,98.85,10.0,-429.25352105873634,1.4956,0,1,0.999,1,Medium
65,29.4993,-80.98351,2025-08-10,Migrating,1,0.38564515348672657,0.614354846513273,0.386,199.75,998.729,0.4132,40.12,93.58,10.0,-2674.0387152247217,1.4413,0,1,0.614,0,High
65,44.96085,-53.4195,2025-08-08,Migrating,1,0.0007386224666583998,0.9992613775333417,0.001,0.0,2961.313,0.0885,50.36,82.06,10.0,-251.2166632238477,1.5878,0,1,0.999,1,
65,24.42857,-81.56563,2025-08-09,Foraging,0,1.0,0.0,0.0,1776.0,888.0,0.2837,48.96,97.23,15.58,-2249.855072953771,1.4946,1,0,1.0,1,Very_High
65,45.28764,-53.83053,2025-08-02,Migrating,1,0.003423054870126389,0.9965769451298727,0.003,0.0,3401.041,0.3639,36.6,116.52,10.0,-930.5446703903444,1.5943,0,1,0.997,1,
